1562906797.000000,37.128736,75.138663,-31.000000,-59.000000,-100.000000,-81.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-84.500000,-100.000000,-100.000000,-81.000000,-58.000000,-52.000000,-50.000000,-62.000000,-100.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-94.000000,-100.000000,-100.000000,-86.000000,-78.000000,-40.000000
1562906802.000000,37.066844,75.048600,-27.000000,-54.000000,-100.000000,-81.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-84.500000,-100.000000,-100.000000,-81.000000,-64.000000,-52.000000,-47.000000,-62.000000,-100.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-94.000000,-100.000000,-100.000000,-90.000000,-82.000000,-42.000000
1562906807.000000,37.080968,75.051715,-51.000000,-48.000000,-77.368063,-73.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-81.000000,-64.000000,-39.000000,-48.000000,-58.000000,-87.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-90.000000,-80.000000,-49.000000
1562906812.000000,37.104500,75.031049,-31.000000,-47.000000,-78.000000,-73.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-78.905050,-68.000000,-43.000000,-48.000000,-61.000000,-87.000000,-81.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-90.000000,-84.000000,-46.000000
1562906817.000000,36.745244,74.849151,-28.000000,-51.000000,-78.000000,-73.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-92.000000,-100.000000,-100.000000,-65.000000,-34.000000,-48.000000,-60.000000,-87.000000,-81.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-98.101510,-100.000000,-100.000000,-73.000000,-41.000000
1562906822.000000,34.239046,75.034021,-32.000000,-48.000000,-78.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-92.000000,-100.000000,-73.916179,-61.000000,-34.000000,-49.000000,-62.000000,-87.725778,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-98.405374,-100.000000,-85.000000,-77.000000,-43.000000
1562906827.000000,31.758067,75.038193,-32.000000,-49.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-82.000000,-92.000000,-100.000000,-76.081652,-57.000000,-49.000000,-48.000000,-58.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-91.500000,-98.363444,-100.000000,-87.000000,-77.000000,-43.000000
1562906832.000000,29.279765,75.030834,-43.000000,-52.000000,-79.808645,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-82.000000,-100.000000,-100.000000,-76.297893,-57.000000,-53.000000,-44.000000,-57.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-91.500000,-100.000000,-100.000000,-87.000000,-80.000000,-46.000000
1562906837.000000,26.782841,74.603556,-27.000000,-46.000000,-80.240729,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-82.000000,-100.000000,-85.000000,-79.633899,-57.000000,-40.000000,-40.000000,-57.000000,-90.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-91.500000,-100.000000,-91.000000,-90.000000,-85.000000,-47.000000
1562906842.000000,24.296719,74.178141,-31.000000,-41.000000,-81.180729,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-85.000000,-88.000000,-71.000000,-36.000000,-41.000000,-57.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-91.000000,-91.000000,-83.000000,-44.000000
1562906848.000000,22.661893,73.704154,-31.000000,-45.000000,-81.463818,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-85.000000,-88.000000,-71.000000,-40.000000,-42.000000,-61.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-91.000000,-91.000000,-84.000000,-44.000000
1562906853.000000,22.599500,73.721454,-30.000000,-42.000000,-84.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-88.000000,-100.000000,-88.000000,-67.000000,-40.000000,-47.000000,-65.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-94.000511,-100.000000,-91.000000,-89.000000,-50.000000
