1565857792.000000,1.439240,4.664745,-28.000000,-40.000000,-53.000000,-58.000000,-76.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-39.000000,-53.000000,-50.000000,-60.000000,-82.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857798.000000,0.637229,4.616795,-32.000000,-31.000000,-57.000000,-45.000000,-76.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-41.000000,-51.000000,-50.000000,-54.000000,-82.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857803.000000,0.658012,4.665619,-33.000000,-28.000000,-51.000000,-53.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-42.000000,-52.000000,-50.000000,-63.000000,-80.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857809.000000,0.669174,4.661102,-34.000000,-34.000000,-44.000000,-53.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-34.000000,-52.000000,-55.000000,-62.000000,-83.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857814.000000,0.694657,4.617149,-26.000000,-41.000000,-56.000000,-58.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-38.000000,-52.000000,-59.000000,-62.000000,-82.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857820.000000,0.660586,4.544839,-26.000000,-34.000000,-59.000000,-57.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-39.000000,-56.000000,-56.000000,-60.000000,-79.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857825.000000,0.609710,4.517954,-51.000000,-35.000000,-59.000000,-46.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-40.000000,-52.000000,-50.000000,-57.000000,-75.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857831.000000,0.598250,6.404478,-31.000000,-26.000000,-44.000000,-57.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-41.000000,-48.000000,-61.000000,-64.000000,-75.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857837.000000,0.641215,9.298229,-31.000000,-45.000000,-44.000000,-66.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-40.000000,-57.000000,-71.000000,-80.000000,-75.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857842.000000,0.633375,12.061476,-24.000000,-51.000000,-61.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-40.000000,-65.000000,-78.000000,-84.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857848.000000,0.637165,14.879597,-32.000000,-58.000000,-61.000000,-76.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-39.000000,-68.000000,-76.000000,-84.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857853.000000,0.637447,17.657143,-36.000000,-58.000000,-61.000000,-74.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-42.000000,-68.000000,-78.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857859.000000,0.637425,20.440240,-35.000000,-65.000000,-100.000000,-74.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-47.000000,-76.000000,-81.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857865.000000,0.645246,22.795740,-36.000000,-66.000000,-100.000000,-75.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-47.000000,-77.000000,-83.000000,-93.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857870.000000,0.652779,22.982060,-35.000000,-63.000000,-100.000000,-75.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-46.000000,-82.000000,-82.000000,-93.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857876.000000,1.343071,23.146142,-35.000000,-70.000000,-100.000000,-75.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-47.000000,-80.000000,-82.000000,-93.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857881.000000,1.488998,23.107472,-35.000000,-68.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-47.000000,-81.000000,-90.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857887.000000,1.523597,23.092721,-38.000000,-69.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-48.000000,-85.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857892.000000,1.491928,23.101268,-37.000000,-66.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-46.000000,-79.000000,-91.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
1565857898.000000,1.488767,23.094965,-37.000000,-65.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-47.000000,-83.000000,-89.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
